,id,question,score,time,loc,compile&test_ct,Qnum,Tag
9195,162,q07,10,4.518888888888889,6,6,q07,MySQL
9196,163,q07,10,1.5108333333333333,8,27,q07,SQL - Joins
9197,163,q07,10,1.5108333333333333,8,27,q07,MySQL
9198,164,q07,10,3.222777777777778,10,7,q07,SQL - Joins
9199,164,q07,10,3.222777777777778,10,7,q07,MySQL
9200,165,q07,10,0.2897222222222222,9,14,q07,SQL - Joins
9201,165,q07,10,0.2897222222222222,9,14,q07,MySQL
9202,166,q07,10,0.8766666666666667,9,8,q07,SQL - Joins
9203,166,q07,10,0.8766666666666667,9,8,q07,MySQL
9204,167,q07,10,0.13527777777777777,11,8,q07,SQL - Joins
9205,167,q07,10,0.13527777777777777,11,8,q07,MySQL
9206,168,q07,10,1.2244444444444444,12,45,q07,SQL - Joins
9207,168,q07,10,1.2244444444444444,12,45,q07,MySQL
9208,169,q07,10,0.5238888888888888,10,13,q07,SQL - Joins
9209,169,q07,10,0.5238888888888888,10,13,q07,MySQL
9210,170,q07,10,0.48694444444444446,5,9,q07,SQL - Joins
9211,170,q07,10,0.48694444444444446,5,9,q07,MySQL
9212,171,q07,10,0.325,10,9,q07,SQL - Joins
9213,171,q07,10,0.325,10,9,q07,MySQL
9214,172,q07,0,0.0,0,0,q07,SQL - Joins
9215,172,q07,0,0.0,0,0,q07,MySQL
9216,173,q07,10,1.6375,13,40,q07,SQL - Joins
9217,173,q07,10,1.6375,13,40,q07,MySQL
9218,174,q07,10,2.1663888888888887,12,55,q07,SQL - Joins
9219,174,q07,10,2.1663888888888887,12,55,q07,MySQL
9220,175,q07,10,0.25583333333333336,8,14,q07,SQL - Joins
9221,175,q07,10,0.25583333333333336,8,14,q07,MySQL
9222,176,q07,10,1.218888888888889,10,48,q07,SQL - Joins
9223,176,q07,10,1.218888888888889,10,48,q07,MySQL
9224,177,q07,10,0.21694444444444444,10,8,q07,SQL - Joins
9225,177,q07,10,0.21694444444444444,10,8,q07,MySQL
9226,178,q07,10,0.34055555555555556,13,21,q07,SQL - Joins
9227,178,q07,10,0.34055555555555556,13,21,q07,MySQL
9228,179,q07,10,0.8947222222222222,8,24,q07,SQL - Joins
9229,179,q07,10,0.8947222222222222,8,24,q07,MySQL
9230,180,q07,10,1.2255555555555555,10,17,q07,SQL - Joins
9231,180,q07,10,1.2255555555555555,10,17,q07,MySQL
9232,181,q07,10,0.6747222222222222,10,5,q07,SQL - Joins
9233,181,q07,10,0.6747222222222222,10,5,q07,MySQL
9234,182,q07,10,0.3025,15,7,q07,SQL - Joins
9235,182,q07,10,0.3025,15,7,q07,MySQL
9236,183,q07,10,0.5297222222222222,10,5,q07,SQL - Joins
9237,183,q07,10,0.5297222222222222,10,5,q07,MySQL
9238,184,q07,10,0.7566666666666667,10,15,q07,SQL - Joins
9239,184,q07,10,0.7566666666666667,10,15,q07,MySQL
9240,185,q07,10,3.379722222222222,9,65,q07,SQL - Joins
9241,185,q07,10,3.379722222222222,9,65,q07,MySQL
9242,186,q07,10,0.13472222222222222,12,11,q07,SQL - Joins
9243,186,q07,10,0.13472222222222222,12,11,q07,MySQL
9244,187,q07,10,4.795555555555556,8,4,q07,SQL - Joins
9245,187,q07,10,4.795555555555556,8,4,q07,MySQL
9246,188,q07,10,0.5641666666666667,5,14,q07,SQL - Joins
9247,188,q07,10,0.5641666666666667,5,14,q07,MySQL
9248,189,q07,10,0.3422222222222222,6,8,q07,SQL - Joins
9249,189,q07,10,0.3422222222222222,6,8,q07,MySQL
9250,190,q07,10,8.083333333333334,9,5,q07,SQL - Joins
9251,190,q07,10,8.083333333333334,9,5,q07,MySQL
9252,191,q07,10,0.9488888888888889,16,10,q07,SQL - Joins
9253,191,q07,10,0.9488888888888889,16,10,q07,MySQL
9254,192,q07,10,0.4577777777777778,10,25,q07,SQL - Joins
9255,192,q07,10,0.4577777777777778,10,25,q07,MySQL
9256,193,q07,10,0.11527777777777778,5,2,q07,SQL - Joins
9257,193,q07,10,0.11527777777777778,5,2,q07,MySQL
9258,194,q07,10,1.3775,10,5,q07,SQL - Joins
9259,194,q07,10,1.3775,10,5,q07,MySQL
9260,195,q07,10,0.9236111111111112,10,9,q07,SQL - Joins
9261,195,q07,10,0.9236111111111112,10,9,q07,MySQL
9262,196,q07,0,0.21972222222222224,0,0,q07,SQL - Joins
9263,196,q07,0,0.21972222222222224,0,0,q07,MySQL
9264,197,q07,0,3.1266666666666665,9,29,q07,SQL - Joins
9265,197,q07,0,3.1266666666666665,9,29,q07,MySQL
9266,198,q07,10,0.6922222222222222,12,8,q07,SQL - Joins
9267,198,q07,10,0.6922222222222222,12,8,q07,MySQL
9268,199,q07,10,0.5616666666666666,6,4,q07,SQL - Joins
9269,199,q07,10,0.5616666666666666,6,4,q07,MySQL
9270,200,q07,10,0.29583333333333334,10,4,q07,SQL - Joins
9271,200,q07,10,0.29583333333333334,10,4,q07,MySQL
9272,201,q07,10,0.04083333333333333,6,4,q07,SQL - Joins
9273,201,q07,10,0.04083333333333333,6,4,q07,MySQL
9274,202,q07,10,0.2575,10,4,q07,SQL - Joins
9275,202,q07,10,0.2575,10,4,q07,MySQL
9276,203,q07,10,1.2916666666666667,10,37,q07,SQL - Joins
9277,203,q07,10,1.2916666666666667,10,37,q07,MySQL
9278,204,q07,0,0.2877777777777778,9,6,q07,SQL - Joins
9279,204,q07,0,0.2877777777777778,9,6,q07,MySQL
9280,205,q07,0,0.16333333333333333,9,1,q07,SQL - Joins
9281,205,q07,0,0.16333333333333333,9,1,q07,MySQL
9282,206,q07,10,0.7722222222222223,5,2,q07,SQL - Joins
9283,206,q07,10,0.7722222222222223,5,2,q07,MySQL
9284,207,q07,10,0.1436111111111111,9,5,q07,SQL - Joins
9285,207,q07,10,0.1436111111111111,9,5,q07,MySQL
9286,208,q07,10,0.2561111111111111,12,6,q07,SQL - Joins
9287,208,q07,10,0.2561111111111111,12,6,q07,MySQL
9288,209,q07,10,0.08666666666666667,4,3,q07,SQL - Joins
9289,209,q07,10,0.08666666666666667,4,3,q07,MySQL
9290,210,q07,10,0.20027777777777778,9,3,q07,SQL - Joins
9291,210,q07,10,0.20027777777777778,9,3,q07,MySQL
9292,211,q07,10,0.2886111111111111,10,3,q07,SQL - Joins
9293,211,q07,10,0.2886111111111111,10,3,q07,MySQL
9294,212,q07,10,0.26861111111111113,9,3,q07,SQL - Joins
9295,212,q07,10,0.26861111111111113,9,3,q07,MySQL
9296,213,q07,10,0.17027777777777778,9,9,q07,SQL - Joins
9297,213,q07,10,0.17027777777777778,9,9,q07,MySQL
9298,214,q07,10,0.21666666666666667,19,2,q07,SQL - Joins
9299,214,q07,10,0.21666666666666667,19,2,q07,MySQL
9300,215,q07,10,0.8708333333333333,10,7,q07,SQL - Joins
9301,215,q07,10,0.8708333333333333,10,7,q07,MySQL
9302,216,q07,10,20.336666666666666,9,16,q07,SQL - Joins
9303,216,q07,10,20.336666666666666,9,16,q07,MySQL
9304,217,q07,10,0.8883333333333333,9,19,q07,SQL - Joins
9305,217,q07,10,0.8883333333333333,9,19,q07,MySQL
9306,218,q07,10,0.6441666666666667,11,10,q07,SQL - Joins
9307,218,q07,10,0.6441666666666667,11,10,q07,MySQL
9308,219,q07,0,0.059166666666666666,0,0,q07,SQL - Joins
9309,219,q07,0,0.059166666666666666,0,0,q07,MySQL
9310,220,q07,10,0.14805555555555555,11,9,q07,SQL - Joins
9311,220,q07,10,0.14805555555555555,11,9,q07,MySQL
9312,221,q07,10,0.4494444444444444,1,4,q07,SQL - Joins
9313,221,q07,10,0.4494444444444444,1,4,q07,MySQL
9314,222,q07,10,0.2966666666666667,12,3,q07,SQL - Joins
9315,222,q07,10,0.2966666666666667,12,3,q07,MySQL
9316,223,q07,10,0.26222222222222225,11,12,q07,SQL - Joins
9317,223,q07,10,0.26222222222222225,11,12,q07,MySQL
9318,224,q07,10,0.30527777777777776,10,2,q07,SQL - Joins
9319,224,q07,10,0.30527777777777776,10,2,q07,MySQL
9320,225,q07,10,0.19722222222222222,6,11,q07,SQL - Joins
9321,225,q07,10,0.19722222222222222,6,11,q07,MySQL
9322,226,q07,10,0.20777777777777778,10,4,q07,SQL - Joins
9323,226,q07,10,0.20777777777777778,10,4,q07,MySQL
9324,227,q07,10,0.23333333333333334,10,5,q07,SQL - Joins
9325,227,q07,10,0.23333333333333334,10,5,q07,MySQL
9326,228,q07,10,1.808888888888889,5,10,q07,SQL - Joins
9327,228,q07,10,1.808888888888889,5,10,q07,MySQL
9328,229,q07,10,2.234166666666667,12,6,q07,SQL - Joins
9329,229,q07,10,2.234166666666667,12,6,q07,MySQL
9330,230,q07,10,0.30666666666666664,8,11,q07,SQL - Joins
9331,230,q07,10,0.30666666666666664,8,11,q07,MySQL
9332,231,q07,10,1.0844444444444445,5,21,q07,SQL - Joins
9333,231,q07,10,1.0844444444444445,5,21,q07,MySQL
9334,232,q07,10,0.36083333333333334,6,2,q07,SQL - Joins
9335,232,q07,10,0.36083333333333334,6,2,q07,MySQL
9336,233,q07,10,0.4627777777777778,10,7,q07,SQL - Joins
9337,233,q07,10,0.4627777777777778,10,7,q07,MySQL
9338,234,q07,10,0.04888888888888889,10,2,q07,SQL - Joins
9339,234,q07,10,0.04888888888888889,10,2,q07,MySQL
9340,235,q07,10,0.4141666666666667,10,20,q07,SQL - Joins
9341,235,q07,10,0.4141666666666667,10,20,q07,MySQL
9342,236,q07,10,0.16166666666666665,10,4,q07,SQL - Joins
9343,236,q07,10,0.16166666666666665,10,4,q07,MySQL
9344,237,q07,10,0.2013888888888889,10,6,q07,SQL - Joins
9345,237,q07,10,0.2013888888888889,10,6,q07,MySQL
9346,238,q07,10,0.2763888888888889,5,10,q07,SQL - Joins
9347,238,q07,10,0.2763888888888889,5,10,q07,MySQL
9348,239,q07,10,13.150833333333333,9,16,q07,SQL - Joins
9349,239,q07,10,13.150833333333333,9,16,q07,MySQL
9350,240,q07,10,0.10222222222222223,12,9,q07,SQL - Joins
9351,240,q07,10,0.10222222222222223,12,9,q07,MySQL
9352,241,q07,10,0.2752777777777778,10,11,q07,SQL - Joins
9353,241,q07,10,0.2752777777777778,10,11,q07,MySQL
9354,242,q07,10,0.2222222222222222,11,3,q07,SQL - Joins
9355,242,q07,10,0.2222222222222222,11,3,q07,MySQL
9356,243,q07,10,1.646388888888889,10,2,q07,SQL - Joins
9357,243,q07,10,1.646388888888889,10,2,q07,MySQL
9358,244,q07,10,0.2763888888888889,14,5,q07,SQL - Joins
9359,244,q07,10,0.2763888888888889,14,5,q07,MySQL
9360,245,q07,10,0.060833333333333336,10,4,q07,SQL - Joins
9361,245,q07,10,0.060833333333333336,10,4,q07,MySQL
9362,246,q07,10,0.10361111111111111,9,7,q07,SQL - Joins
9363,246,q07,10,0.10361111111111111,9,7,q07,MySQL
9364,247,q07,10,0.8227777777777778,9,3,q07,SQL - Joins
9365,247,q07,10,0.8227777777777778,9,3,q07,MySQL
9366,248,q07,10,0.43777777777777777,16,20,q07,SQL - Joins
9367,248,q07,10,0.43777777777777777,16,20,q07,MySQL
9368,249,q07,0,0.0,0,0,q07,SQL - Joins
9369,249,q07,0,0.0,0,0,q07,MySQL
9370,250,q07,10,0.15166666666666667,5,10,q07,SQL - Joins
9371,250,q07,10,0.15166666666666667,5,10,q07,MySQL
9372,251,q07,10,0.49472222222222223,5,7,q07,SQL - Joins
9373,251,q07,10,0.49472222222222223,5,7,q07,MySQL
9374,252,q07,10,0.4063888888888889,9,5,q07,SQL - Joins
9375,252,q07,10,0.4063888888888889,9,5,q07,MySQL
9376,253,q07,10,0.46111111111111114,9,26,q07,SQL - Joins
9377,253,q07,10,0.46111111111111114,9,26,q07,MySQL
9378,254,q07,10,6.095833333333333,9,38,q07,SQL - Joins
9379,254,q07,10,6.095833333333333,9,38,q07,MySQL
9380,255,q07,10,1.1677777777777778,9,21,q07,SQL - Joins
9381,255,q07,10,1.1677777777777778,9,21,q07,MySQL
9382,256,q07,10,0.10083333333333333,10,6,q07,SQL - Joins
9383,256,q07,10,0.10083333333333333,10,6,q07,MySQL
9384,257,q07,10,0.91,8,21,q07,SQL - Joins
9385,257,q07,10,0.91,8,21,q07,MySQL
9386,258,q07,0,0.0016666666666666668,4,2,q07,SQL - Joins
9387,258,q07,0,0.0016666666666666668,4,2,q07,MySQL
9388,259,q07,10,0.18583333333333332,9,15,q07,SQL - Joins
9389,259,q07,10,0.18583333333333332,9,15,q07,MySQL
9390,260,q07,0,0.0,0,0,q07,SQL - Joins
9391,260,q07,0,0.0,0,0,q07,MySQL
9392,261,q07,0,0.35,9,15,q07,SQL - Joins
9393,261,q07,0,0.35,9,15,q07,MySQL
9394,262,q07,10,0.33416666666666667,5,14,q07,SQL - Joins
9395,262,q07,10,0.33416666666666667,5,14,q07,MySQL
9396,263,q07,0,0.0,0,0,q07,SQL - Joins
9397,263,q07,0,0.0,0,0,q07,MySQL
9398,264,q07,10,0.8705555555555555,14,19,q07,SQL - Joins
9399,264,q07,10,0.8705555555555555,14,19,q07,MySQL
9400,265,q07,0,0.3038888888888889,4,4,q07,SQL - Joins
9401,265,q07,0,0.3038888888888889,4,4,q07,MySQL
9402,266,q07,10,5.6875,5,8,q07,SQL - Joins
9403,266,q07,10,5.6875,5,8,q07,MySQL
9404,267,q07,10,3.046388888888889,10,57,q07,SQL - Joins
9405,267,q07,10,3.046388888888889,10,57,q07,MySQL
9406,268,q07,10,0.15055555555555555,11,8,q07,SQL - Joins
9407,268,q07,10,0.15055555555555555,11,8,q07,MySQL
9408,269,q07,10,0.2875,10,9,q07,SQL - Joins
9409,269,q07,10,0.2875,10,9,q07,MySQL
9410,270,q07,10,0.2263888888888889,11,5,q07,SQL - Joins
9411,270,q07,10,0.2263888888888889,11,5,q07,MySQL
9412,271,q07,0,1.0591666666666666,9,31,q07,SQL - Joins
9413,271,q07,0,1.0591666666666666,9,31,q07,MySQL
9414,272,q07,10,0.39,11,14,q07,SQL - Joins
9415,272,q07,10,0.39,11,14,q07,MySQL
9416,273,q07,10,1.1813888888888888,9,17,q07,SQL - Joins
9417,273,q07,10,1.1813888888888888,9,17,q07,MySQL
9418,274,q07,10,2.785833333333333,12,68,q07,SQL - Joins
9419,274,q07,10,2.785833333333333,12,68,q07,MySQL
9420,275,q07,0,0.7944444444444444,9,5,q07,SQL - Joins
9421,275,q07,0,0.7944444444444444,9,5,q07,MySQL
9422,276,q07,10,0.14277777777777778,5,2,q07,SQL - Joins
9423,276,q07,10,0.14277777777777778,5,2,q07,MySQL
9424,277,q07,0,3.571388888888889,9,133,q07,SQL - Joins
9425,277,q07,0,3.571388888888889,9,133,q07,MySQL
9426,278,q07,10,0.5413888888888889,13,6,q07,SQL - Joins
9427,278,q07,10,0.5413888888888889,13,6,q07,MySQL
9428,279,q07,0,0.0,0,0,q07,SQL - Joins
9429,279,q07,0,0.0,0,0,q07,MySQL
9430,280,q07,0,0.0,0,0,q07,SQL - Joins
9431,280,q07,0,0.0,0,0,q07,MySQL
9432,281,q07,10,0.22583333333333333,7,4,q07,SQL - Joins
9433,281,q07,10,0.22583333333333333,7,4,q07,MySQL
9434,282,q07,0,0.8472222222222222,44,38,q07,SQL - Joins
9435,282,q07,0,0.8472222222222222,44,38,q07,MySQL
9436,283,q07,10,4.1866666666666665,9,92,q07,SQL - Joins
9437,283,q07,10,4.1866666666666665,9,92,q07,MySQL
9438,284,q07,10,9.480277777777777,14,11,q07,SQL - Joins
9439,284,q07,10,9.480277777777777,14,11,q07,MySQL
9440,285,q07,0,0.026111111111111113,9,2,q07,SQL - Joins
9441,285,q07,0,0.026111111111111113,9,2,q07,MySQL
9442,286,q07,10,0.15166666666666667,9,3,q07,SQL - Joins
9443,286,q07,10,0.15166666666666667,9,3,q07,MySQL
9444,287,q07,10,0.265,5,10,q07,SQL - Joins
9445,287,q07,10,0.265,5,10,q07,MySQL
9446,288,q07,10,0.4527777777777778,17,8,q07,SQL - Joins
9447,288,q07,10,0.4527777777777778,17,8,q07,MySQL
9448,289,q07,10,0.3452777777777778,9,4,q07,SQL - Joins
9449,289,q07,10,0.3452777777777778,9,4,q07,MySQL
9450,290,q07,10,0.20527777777777778,10,9,q07,SQL - Joins
9451,290,q07,10,0.20527777777777778,10,9,q07,MySQL
9452,291,q07,10,0.3016666666666667,8,13,q07,SQL - Joins
9453,291,q07,10,0.3016666666666667,8,13,q07,MySQL
9454,292,q07,10,0.24388888888888888,9,3,q07,SQL - Joins
9455,292,q07,10,0.24388888888888888,9,3,q07,MySQL
9456,293,q07,10,1.5319444444444446,17,29,q07,SQL - Joins
9457,293,q07,10,1.5319444444444446,17,29,q07,MySQL
9458,294,q07,10,1.121388888888889,5,34,q07,SQL - Joins
9459,294,q07,10,1.121388888888889,5,34,q07,MySQL
9460,295,q07,10,0.12527777777777777,19,2,q07,SQL - Joins
9461,295,q07,10,0.12527777777777777,19,2,q07,MySQL
9462,296,q07,10,0.3186111111111111,11,3,q07,SQL - Joins
9463,296,q07,10,0.3186111111111111,11,3,q07,MySQL
9464,297,q07,0,0.19166666666666668,12,10,q07,SQL - Joins
9465,297,q07,0,0.19166666666666668,12,10,q07,MySQL
9466,298,q07,10,0.8044444444444444,9,9,q07,SQL - Joins
9467,298,q07,10,0.8044444444444444,9,9,q07,MySQL
9468,299,q07,10,0.6322222222222222,8,5,q07,SQL - Joins
9469,299,q07,10,0.6322222222222222,8,5,q07,MySQL
9470,300,q07,10,0.5963888888888889,16,3,q07,SQL - Joins
9471,300,q07,10,0.5963888888888889,16,3,q07,MySQL
9472,301,q07,0,0.7752777777777777,14,26,q07,SQL - Joins
9473,301,q07,0,0.7752777777777777,14,26,q07,MySQL
9474,302,q07,10,0.21472222222222223,12,8,q07,SQL - Joins
9475,302,q07,10,0.21472222222222223,12,8,q07,MySQL
9476,303,q07,10,0.15916666666666668,11,4,q07,SQL - Joins
9477,303,q07,10,0.15916666666666668,11,4,q07,MySQL
9478,304,q07,0,0.42055555555555557,11,8,q07,SQL - Joins
9479,304,q07,0,0.42055555555555557,11,8,q07,MySQL
9480,305,q07,10,0.19055555555555556,12,7,q07,SQL - Joins
9481,305,q07,10,0.19055555555555556,12,7,q07,MySQL
9482,306,q07,10,1.696388888888889,15,59,q07,SQL - Joins
9483,306,q07,10,1.696388888888889,15,59,q07,MySQL
9484,307,q07,0,0.0,0,0,q07,SQL - Joins
9485,307,q07,0,0.0,0,0,q07,MySQL
9486,308,q07,10,0.17055555555555554,9,3,q07,SQL - Joins
9487,308,q07,10,0.17055555555555554,9,3,q07,MySQL
9488,309,q07,10,0.6238888888888889,12,21,q07,SQL - Joins
9489,309,q07,10,0.6238888888888889,12,21,q07,MySQL
9490,310,q07,0,0.3561111111111111,10,12,q07,SQL - Joins
9491,310,q07,0,0.3561111111111111,10,12,q07,MySQL
9492,311,q07,0,1.5038888888888888,5,13,q07,SQL - Joins
9493,311,q07,0,1.5038888888888888,5,13,q07,MySQL
9494,312,q07,10,0.5991666666666666,12,22,q07,SQL - Joins
9495,312,q07,10,0.5991666666666666,12,22,q07,MySQL
9496,313,q07,10,0.18944444444444444,10,4,q07,SQL - Joins
9497,313,q07,10,0.18944444444444444,10,4,q07,MySQL
9498,314,q07,0,0.0,0,0,q07,SQL - Joins
9499,314,q07,0,0.0,0,0,q07,MySQL
9500,315,q07,10,4.5441666666666665,11,14,q07,SQL - Joins
9501,315,q07,10,4.5441666666666665,11,14,q07,MySQL
9502,316,q07,10,0.9461111111111111,10,46,q07,SQL - Joins
9503,316,q07,10,0.9461111111111111,10,46,q07,MySQL
9504,317,q07,10,0.5786111111111111,9,12,q07,SQL - Joins
9505,317,q07,10,0.5786111111111111,9,12,q07,MySQL
9506,318,q07,10,0.12222222222222222,10,4,q07,SQL - Joins
9507,318,q07,10,0.12222222222222222,10,4,q07,MySQL
9508,319,q07,0,4.266944444444444,16,78,q07,SQL - Joins
9509,319,q07,0,4.266944444444444,16,78,q07,MySQL
9510,320,q07,0,0.001388888888888889,0,0,q07,SQL - Joins
9511,320,q07,0,0.001388888888888889,0,0,q07,MySQL
9512,321,q07,10,0.49027777777777776,11,4,q07,SQL - Joins
9513,321,q07,10,0.49027777777777776,11,4,q07,MySQL
9514,322,q07,10,1.3875,20,23,q07,SQL - Joins
9515,322,q07,10,1.3875,20,23,q07,MySQL
9516,323,q07,10,0.43,11,15,q07,SQL - Joins
9517,323,q07,10,0.43,11,15,q07,MySQL
9518,324,q07,10,0.20472222222222222,10,4,q07,SQL - Joins
9519,324,q07,10,0.20472222222222222,10,4,q07,MySQL
9520,325,q07,10,7.246666666666667,11,10,q07,SQL - Joins
9521,325,q07,10,7.246666666666667,11,10,q07,MySQL
9522,326,q07,10,0.09444444444444444,8,4,q07,SQL - Joins
9523,326,q07,10,0.09444444444444444,8,4,q07,MySQL
9524,327,q07,10,0.40194444444444444,5,7,q07,SQL - Joins
9525,327,q07,10,0.40194444444444444,5,7,q07,MySQL
9526,328,q07,10,0.27361111111111114,12,5,q07,SQL - Joins
9527,328,q07,10,0.27361111111111114,12,5,q07,MySQL
9528,329,q07,0,0.0,0,0,q07,SQL - Joins
9529,329,q07,0,0.0,0,0,q07,MySQL
9530,330,q07,10,0.3516666666666667,11,5,q07,SQL - Joins
9531,330,q07,10,0.3516666666666667,11,5,q07,MySQL
9532,331,q07,10,0.38166666666666665,10,17,q07,SQL - Joins
9533,331,q07,10,0.38166666666666665,10,17,q07,MySQL
9534,332,q07,10,0.6786111111111112,9,3,q07,SQL - Joins
9535,332,q07,10,0.6786111111111112,9,3,q07,MySQL
9536,333,q07,10,2.9272222222222224,8,106,q07,SQL - Joins
9537,333,q07,10,2.9272222222222224,8,106,q07,MySQL
9538,334,q07,10,1.218888888888889,9,32,q07,SQL - Joins
9539,334,q07,10,1.218888888888889,9,32,q07,MySQL
9540,335,q07,10,0.1486111111111111,10,5,q07,SQL - Joins
9541,335,q07,10,0.1486111111111111,10,5,q07,MySQL
9542,336,q07,10,0.2702777777777778,7,3,q07,SQL - Joins
9543,336,q07,10,0.2702777777777778,7,3,q07,MySQL
9544,337,q07,10,2.2619444444444445,4,3,q07,SQL - Joins
9545,337,q07,10,2.2619444444444445,4,3,q07,MySQL
9546,338,q07,10,2.9341666666666666,11,14,q07,SQL - Joins
9547,338,q07,10,2.9341666666666666,11,14,q07,MySQL
9548,339,q07,10,0.1213888888888889,12,6,q07,SQL - Joins
9549,339,q07,10,0.1213888888888889,12,6,q07,MySQL
9550,340,q07,10,0.1761111111111111,5,2,q07,SQL - Joins
9551,340,q07,10,0.1761111111111111,5,2,q07,MySQL
9552,341,q07,10,24.650277777777777,5,3,q07,SQL - Joins
9553,341,q07,10,24.650277777777777,5,3,q07,MySQL
9554,342,q07,10,3.5244444444444443,6,17,q07,SQL - Joins
9555,342,q07,10,3.5244444444444443,6,17,q07,MySQL
9556,343,q07,10,0.43944444444444447,10,2,q07,SQL - Joins
9557,343,q07,10,0.43944444444444447,10,2,q07,MySQL
9558,344,q07,10,0.7188888888888889,10,32,q07,SQL - Joins
9559,344,q07,10,0.7188888888888889,10,32,q07,MySQL
9560,345,q07,10,0.45861111111111114,10,4,q07,SQL - Joins
9561,345,q07,10,0.45861111111111114,10,4,q07,MySQL
9562,346,q07,10,0.1763888888888889,9,2,q07,SQL - Joins
9563,346,q07,10,0.1763888888888889,9,2,q07,MySQL
9564,347,q07,10,0.11555555555555555,9,7,q07,SQL - Joins
9565,347,q07,10,0.11555555555555555,9,7,q07,MySQL
9566,348,q07,10,0.2075,10,6,q07,SQL - Joins
9567,348,q07,10,0.2075,10,6,q07,MySQL
9568,349,q07,10,0.6513888888888889,5,9,q07,SQL - Joins
9569,349,q07,10,0.6513888888888889,5,9,q07,MySQL
9570,350,q07,10,0.7688888888888888,5,7,q07,SQL - Joins
9571,350,q07,10,0.7688888888888888,5,7,q07,MySQL
9572,351,q07,10,0.6316666666666667,9,16,q07,SQL - Joins
9573,351,q07,10,0.6316666666666667,9,16,q07,MySQL
9574,352,q07,10,0.10694444444444444,11,5,q07,SQL - Joins
9575,352,q07,10,0.10694444444444444,11,5,q07,MySQL
9576,353,q07,10,0.17666666666666667,10,2,q07,SQL - Joins
9577,353,q07,10,0.17666666666666667,10,2,q07,MySQL
9578,354,q07,10,0.29527777777777775,8,8,q07,SQL - Joins
9579,354,q07,10,0.29527777777777775,8,8,q07,MySQL
9580,355,q07,10,0.69,13,9,q07,SQL - Joins
9581,355,q07,10,0.69,13,9,q07,MySQL
9582,356,q07,0,0.07111111111111111,9,3,q07,SQL - Joins
9583,356,q07,0,0.07111111111111111,9,3,q07,MySQL
9584,357,q07,0,0.22111111111111112,9,5,q07,SQL - Joins
9585,357,q07,0,0.22111111111111112,9,5,q07,MySQL
9586,358,q07,10,0.23833333333333334,9,6,q07,SQL - Joins
9587,358,q07,10,0.23833333333333334,9,6,q07,MySQL
9588,359,q07,0,0.10666666666666667,11,1,q07,SQL - Joins
9589,359,q07,0,0.10666666666666667,11,1,q07,MySQL
9590,360,q07,10,0.2569444444444444,10,10,q07,SQL - Joins
9591,360,q07,10,0.2569444444444444,10,10,q07,MySQL
9592,361,q07,10,0.22027777777777777,10,14,q07,SQL - Joins
9593,361,q07,10,0.22027777777777777,10,14,q07,MySQL
9594,362,q07,10,0.41083333333333333,11,17,q07,SQL - Joins
9595,362,q07,10,0.41083333333333333,11,17,q07,MySQL
9596,363,q07,0,0.08083333333333333,9,2,q07,SQL - Joins
9597,363,q07,0,0.08083333333333333,9,2,q07,MySQL
9598,364,q07,10,0.165,12,2,q07,SQL - Joins
9599,364,q07,10,0.165,12,2,q07,MySQL
9600,365,q07,10,0.3566666666666667,9,4,q07,SQL - Joins
9601,365,q07,10,0.3566666666666667,9,4,q07,MySQL
9602,366,q07,10,1.0905555555555555,11,14,q07,SQL - Joins
9603,366,q07,10,1.0905555555555555,11,14,q07,MySQL
9604,367,q07,0,0.6702777777777778,13,15,q07,SQL - Joins
9605,367,q07,0,0.6702777777777778,13,15,q07,MySQL
9606,368,q07,10,6.9525,11,29,q07,SQL - Joins
9607,368,q07,10,6.9525,11,29,q07,MySQL
9608,369,q07,10,0.855,5,7,q07,SQL - Joins
9609,369,q07,10,0.855,5,7,q07,MySQL
9610,370,q07,10,0.10722222222222222,7,4,q07,SQL - Joins
9611,370,q07,10,0.10722222222222222,7,4,q07,MySQL
9612,371,q07,10,0.9394444444444444,5,7,q07,SQL - Joins
9613,371,q07,10,0.9394444444444444,5,7,q07,MySQL
9614,372,q07,10,0.4197222222222222,11,13,q07,SQL - Joins
9615,372,q07,10,0.4197222222222222,11,13,q07,MySQL
9616,373,q07,10,0.0725,12,4,q07,SQL - Joins
9617,373,q07,10,0.0725,12,4,q07,MySQL
9618,374,q07,10,0.5366666666666666,9,12,q07,SQL - Joins
9619,374,q07,10,0.5366666666666666,9,12,q07,MySQL
9620,375,q07,10,0.6366666666666667,10,5,q07,SQL - Joins
9621,375,q07,10,0.6366666666666667,10,5,q07,MySQL
9622,376,q07,10,0.245,10,13,q07,SQL - Joins
9623,376,q07,10,0.245,10,13,q07,MySQL
9624,377,q07,10,0.9644444444444444,8,17,q07,SQL - Joins
9625,377,q07,10,0.9644444444444444,8,17,q07,MySQL
9626,378,q07,10,0.034166666666666665,9,3,q07,SQL - Joins
9627,378,q07,10,0.034166666666666665,9,3,q07,MySQL
9628,379,q07,10,1.2177777777777778,10,23,q07,SQL - Joins
9629,379,q07,10,1.2177777777777778,10,23,q07,MySQL
9630,380,q07,10,4.5280555555555555,6,83,q07,SQL - Joins
9631,380,q07,10,4.5280555555555555,6,83,q07,MySQL
9632,381,q07,10,1.818888888888889,10,19,q07,SQL - Joins
9633,381,q07,10,1.818888888888889,10,19,q07,MySQL
